???? ???? ??????? ???	negative
???????? ????? ? ?????? ??? ????? ?????? ??? ???? ?? ??? ???? ??? ?????????? ??????? ??? ???? ????? ??? ???? ??? ??? ???????	negative
? ??? ??? ?? ??????? ????? ???? ??? ????	negative
??? ?????? ??? ?????? ?? ??? ???? ?? ?????	negative
??? ?????????????????-??? ???????? ??????????? ???? ????????? ????????? ????????? ?????	negative
??? ??????  ??? ??? ?? ??? ???? ????? ?????	neutral
???? ???? ?????? ???? ???? ????? ???? ????? ?? ?????? ????? ????? ?? ?????? ?? ???? ??? ?? ????? ???	negative
????? ??? ???? ??? ??? ???? ????? ??? ??	negative
????? ??  ?????	negative
???? ??? ???? ??? ?? ?? ????? ?????	negative
???? ????? ??????	positive
???? ??? ????? ????? ??????? ??? ?? ???? ??? ??? ??? ????? ???? ??? ????? ??? ?????? ???? ???? ???? ???? ????? ? ?.?.? ???? ??? ??????	neutral
?? ?? ????? ????? ??? ?????	positive
"???? ???? ??? ??????""?? ????? ?? ??? ???? ????? ??? ????? ??? ?? ???? "	negative
???? ?????? ???? ????????? ???? ???? ???? ???? ????....????...?????....???????....????????..????...????...????....????....????.....????? ??? ??....????? ????-????? ????....??? ????? ?/???? ????? ???? ?? ????...???? ?? ??? ????	negative
"???negative????  ?????"" ?? ? ???  ????? ? ??  ???? ?????  ???? ??  ????? ????????  ??? ??? ? ?? ??? ??? ? ??? ? ??? ????  ?????  ?1?5 ????? ????  ???? ? ?????  ???? ????  (????? ) ?????? ????? ???  ???? ?????? ????  ????  ??????  ??? ? ??? ???????  ????? ????  ????? ?? ?""?? ????  ??  ????negative??? ????  ??? ? ????  ?????  ??????"	negative
?????? ???? ????? ?? ?????? ?? ?? ???? ???? ?????? ???? ??? ??????? ???? ???????	positive
??? ??? ??? ?? 90 ???? ???? ??? ?????? ??? ?????? ?? ?????? ???? ??? ?? ????? ??? ????? ????? ??? ?????? ????? ????	neutral
???? ?????? ???? ?? <?????????> ? <?????>? <??? ??>? <????? ??? ???? ???>? <?????> ? <???? ?? ?????> ? <??? ??? ???> ???? ???? ?? ?????? ??? ????  ??? ?????? ??????	negative
?? ???? ?????? ???? ?? ???? ???? ????? ???? ????? ???? ???? ?voa ?tg ????? ????? ??????? ???? ??????? ??? ???? ??? ???? ???? ???? ????? ?? ??? ????? ????? ???? ????	negative
???? ??? ??? ?????? ????? ?? ??? ?????? ?????? ???? ????? ??? ?? ???? ???  ??? ???? ????? ?????	neutral
??? ????????? ????? ?? ????? ???? ???? ????!	negative
????? ???? ??? ?? ???? ??????? ????? ???? ?? ????  ???   ???? ???? ????? .????? ??? ??? ?? ???????	neutral
??? ????? ?? ?????? ?? ?????? ???? ???? ???? ????? ?? ??? ??????? ?????? ???? ???? ?????? ????? ????? ??? ??? ???? ??? ????	negative
????? ??? ???? ??? ??? ????? ???? ??? ???? ?? ??? ??? ?? ??? ?? ???? ????	negative
??? 1997 ??? ????? ???? ??? ???  ????	negative
??-?? ??????? ??? ?????? ?? ????? ??? ????? ?? ????? ????  ???? ????	negative
??????  ???? ?? ??? ??? ???? ???? ?? ???? ???? ?5 ??? ????????? ??? ?????? ???? ????? ??????  ??????? ??????? ????? ?? ??? ????? ????? ??? ??? ???? ???????	neutral
???? ????? ??? ??? ????? ????? ???? ????? ?? ???? ?????? ?????? ??? ????? ????? ?? ????? ??? ????? ?? ??? ???? ??????? ??? ????? ?? ??? ???? ?? ??? ???? ????? ?????	neutral
????? ?? ?????? ?????? ????? ??? ???? ??? ???? ??? ?? ???? ????? ????? ??	negative
????.?????..????????...????.....?????????	positive
?? ????? ???? ?? ???? ?? ?? ??? ??? ??????? ???? ??? ???? ?? ???? ?? ?????? ?? ??	negative
??? ????? ??? ?? ??? ???? ???? ?????.....?? ??? ?? ??? ??? ??? ??	strongNegative
?? ?????? ??? ??? ??? ??? ?????/???? ????? ???????	negative
?? ???? ???? ??? ?? ??? ?? ???? ???? ????	negative
??????? ?????? ???? ??? ??????? ???? ????? ??? ????? ??? ????? ??? ?????? ?????????? ???? ???? ??? ?? ???? ????? ????? ?????????? ?????? ????? ???? ......	neutral
???? ????? ??? ??? ????? ??? ...???...??? ???? ??? ???? ?????? ??? ????? ...??????? ??? ?? ?????	negative
??? ?? ??? ?? ??? ???? ???	negative
??? ???? ?????? ????? ??? ??? ??? ???	negative
??? ?????? ???? ??????? ?? ???? ????? ???? ??????? ??? ???? ???? ???? ???? ??????? ?????!	negative
??? ????? ???? ????? ????? ?????? ?????? ???????? ???? ???? ???? ??? ???? ????? ????? ??? ??? ????? ??????? ?? ?? ????? ??? ????? ????? ????? ??? ??? ??????? ???? ???? ???? ????? ??????????? ???? ??? ??? ??? ??? ?? ???? ????????? ?? ????? ??? ???????	negative
??? ??? ?? ?????? ?????	positive
?? ?? ?? ???? ??? ??? ???? ???? ?? ??? ?? ???? ????? ??????? ???? ?? ?? ????? ????	negative
270? ?????? ?????? .64 ?????? ??? ?? ??? ?? ??? ??	negative
????? ????? ??? ????	negative
??? ?????? ??????? ??????? ??? ???? ??? ???? ??? ???????? ???? ???? ??????? ?? ?? ???????? ??? ???? ???? ????? ???? ??????? ??????????????? ?? ????? ??? ???? ???????? ??????? ????? ????? ??????? ??? ?? ?????? ???? ????? ???? ???? ?? ?????? ??? ???? ?????? ???? ?????? ?? ????	negative
??	strongNegative
?? ?? ???? ??? ?? 4 ?? ??????	negative
?? ???? ?? ?????? ????	neutral
?? ?????? ?? ???  ????? ?? ???????? ??	negative
?? ??? ?????? ???????? ?? ???? ??????? ?????	positive
???? ?? ??? ??? ???? ???? ??? ?????	negative
?? ???? ?? ??? ???? ?? ?????	negative
??? ???? ?????  ????? ?? ???? ??? ??? ??? ??? ???? ???? ?? ?????? ???? 10 ?? ???? ?????? 10 ?? ???? ??? ?????? ??????? ????? ??? ??? ??? ??? ?? ????? ?? ?? ??? ???? ??????  ????? ??? ?? ? ????? ????? ???? ?? ???? 20	negative
?? ???? ??? ????? ??? ??? ???? ???? ?? ????? ???????? ?? ???? ?????? ?????? ????? ??? ??? ????	neutral
?????  ??????? ????? ?????  ??????  ??? ??? ?????? ??? 	negative
????? ?? ?????	negative
??????! ????? ????? 7? ?????? ??????!! ???? ??? ??????? ???-?????! ????? ??????? ???? ??? ???????!! ????!!!	negative
??? ??? ??	neutral
??? ??????? ? ??????  ???? ??	negative
???? ???? ????? ????  ??? ??? ??? ?? ??? ????? ?? ??? ?????? ?????	negative
???? ???????  ??? ???????! ??? ??! ?? ??? ??  ??????? ??	negative
?? ??????? ??? ???? ?? ??? ???? ????? ?? ??? ??	negative
? ?? 6 ?? ?? ??? ?????? ??? ????	negative
??????? ??? ??? ????? ??? ??? ??????  ????? ??? ?? ?????? ??? ????? ??????? ???	negative
??? ???? ?? ??? ????? ??? ? ????? ??????? ?? ?? ??? ??? ??? ??????	negative
??????? ??? ????  ??? ???? ?? ??????	negative
????	negative
???? ???? ?? ?? ?? ???? ??? ???? ???? ??? ????? ?????	negative
?????? ???? ?? ???	neutral
??? ??? ?? ??? ??????? ????? ??? ???? ??? ???????EBC KAnegativeA JTV WALTA EBS ??? ??.???? ?? ????????	negative
???? ????? ?? ??? ????' ??? ????? ??? ???? ????? ????	negative
???? ??? ????? ??? ?? ?????	neutral
???? ???  ??? ??? ???? ??? ????  ????????????? ?????? ??? ??? ??? ????  ???? ?????	negative
??? ?? ??	positive
????	positive
?? ???? ?? ????? ???? ????? ????? ?? ??? ??? ??? ??? ???	negative
??????? ????????	negative
???? ??? ?????? ?????	negative
VOA ??? ????????	negative
??????	negative
??? ????? ???!!	positive
???? ?? ??? ???? ?? ???? ??????	negative
zehabesha ???? ?? ????? ???	neutral
???? ??? ?/? ???? ?????? ????? ?? ????? ??? ?? ???? ?? ??? ?? ????? ????? ??????? ???? ????? ????? ??? ???? ???? ?? ??? ????	negative
??? ??? ???????? ????? ??? ???? ????? ?? ???????	negative
???? ????	positive
????. ???? ???? “????? ?/? ???? ?? ??” “??? ??????”	negative
??? ????? ???? ??? ???? ??? ?????? ???? ?? ????? ??????	negative
??  ??  ????  ???  ??  ?????  ????  ???????	negative
??? ??? ??????? ???? ???? ???? ????? ?????? ?????? ??? ?????? ??? ??? ??  ??????	negative
??? ?? ??? ?? ???	positive
????? ?? ?????	neutral
?????? ????? ??? ??? ????? ? ??? ???? ??? ??? ???? ????? ?? ???? ???? ??? ?? ??? ??? ??????? ??????? ??? ????? ?????? ???? ???? ???????? ?? ???????? ??? ?? ????????	negative
?????? ??? ???? ?? ??? ??? ??????? ????? ??? ??? ???? ?? ?????? ????? ????? ???? ???????? ??? ????? ??? ??? ??? ??? ?? ???? ??? ??? ????	negative
?????? ?? ??? ????? ?	neutral
??????  ??  ?? ?  ????? ??? ??	positive
??? ?? ?????? ??? ??? ?????....??? ????? ??	negative
????? ??? ??? ??????? ???? ??? ?????? ?? ??? ????? ???? ??????? ??? ??? ????? ??? ???? ???? ??????? ??? ?????? ??? ????? ?????? ????? ????? ???????? ?? ??? ???? ?????? ??? ???? ???? ??? ??? ?????? ???? ???? ????? ??????? ?????	negative
???? ???	positive
????  ?????  ???  ????  ?????  ?????  ??????  ????    ???? ?? ???  ??  ???  ????     ???????  ??????? ?	negative
???? ????---????? ???? ???? ???	negative
???? ??? ???? ???? ?? ????	negative
?? ??? ????? ???????? ??? ??? ?? 12? ????? ????? ???? ??? ?????? ?????? ???? ????? ???? ??? ?	negative
??? ?? ???? ????? ??? ??? ????? ??? ?????? ??? ???? ??	negative
???? ??? ????? ??? ????? ??? ??? ??? ????? ???? ????!	negative
??? ??? ?? ?????? ????? ??? ???? ??? ?? ?????? ?????? ???	negative
???? ?????? ???? ???? ???? ????? ????? ??? ?? ???? ??????? ?????? ?????? ??????	neutral
?? ??????? ??? ???? 69% ???? ?? ????? ????? ??? ????	negative
?? ?? ?? ?? ????? ??? ???? ???? ??	negative
?? ??? ??? ??? ????	negative
???? ??? ?? ????? ??????????	negative
???? ??? ?????? ???? ????? ????? ???? ???????? ?? ????? ???	positive
????	negative
?/ ? ????? ????? ???? ???  ???? ???? ??? ???? ?? ?????? ?? ????  ?? ??????? ??  ???? ????  ?????? ????? ???? ?? ??? ???? ?????? ????? ????????? ??? ?? ?? ????	neutral
??? ??? ??	positive
??? ??????? ??? ?	negative
?1 ?? ??? ??? ??? ??? ????? ????? ?????? ?1 ?? ?? ?????? ??? ?????	neutral
???? ?????? ????? ????	neutral
????? ??? ??? ?? ??? ??  ??? ?? ????? ???	negative
??/? ???? ??? ????? ??? ??? ??? ????? ?? ??? ?/???? ???? ??? ????? ??? ???? ? ?-7 ????? ????? ????? ???? ??? ???? ?? ????????? ?? ???? ??? ???? ??? ???? ??? ????? ???????? ???? ???? ???????	positive
???? ??? ???? ??? ???? ?????? ?? ??? ??? ??? ??? ??? ?????? ???? ????? ?? ???? ?? ???? ?? ???? ????? ?????? ?????	negative
???? ?? ?? ????? ?? ???? ?????? ???? ????? ????? ??? ?? ???? ???? ??? ? 5 ??? ????? ??? ???? ???? ???? ??? ????? ??? ??? ?????	neutral
????? ??? ???  ?? ?? ??	positive
?????? ?? ?????? ??? ???? ??????????????????????? ????????? ?????? ??? ????? ???? ??? ????????? ?? ? ???? ??? ?? ??? … ??? ??? ????? ????	negative
??? ??????	positive
??? ??????? ??? ???	negative
?? ??	negative
?????? ?? ???? ????? ??? ????  ????? ??? ?? ??? ????? ?????? ??? ????? ??? ?????? ??? ?/? ???? ????? ???? ???? ??? ?? ?? ????? ?????? ????? ??? ??? ????? ????? ........?????? ??? ????? ??????? ?????? ?? ?????	positive
?????? ?????? ??? ???? ? ?? ???? ??????? ????? ? ?? ???? ??????? ???? ?? ? ????????? ???? ???? ???? ????? ???? ????? ? ??? ???? ?????? ???? ???? ?????? ???? ??? ????? ??? ?????? ?????	negative
????? ???? ???? ???? ??? ??? ????	negative
??? ???	positive
?? ??? ???? ??? !!	positive
"????"" ????? ?? ?? ?? ?????????"	neutral
?? ???? ?? ?? 1?? ????? ???? ????? ???  ?? ???? ?? ??????? ???? ???? ??? ??? ??? ????  ?? ???? ??? ? ???? ??? ???? ???? ??? ?????	negative
?????  ???? ?? ?????  ????  ?? ??? ????	positive
???? ???? ?????????? ??? ?50 ?? ?????? ??? ?? ???? ???? ????? ???? ?? ?? ??? ????? ???? ??? ??????	negative
????? ????	negative
????? ??????	negative
?????? ?????? ??? ????	negative
????? ?? ?????? ??	negative
??? ???? ???? ?? ??	negative
??? ????? ?????	negative
?????? ???? ? ??????? ??? ?? ???? ??? ????? ?	neutral
??? ??? ???? ???? ????? ????	negative
 ?? ?? ?????? ????????? ?? ???? ??? ??????? ????? ???? ??? ????? ???? ??? ????? ??? ???? ????? ??? ??????	neutral
?? ?? ?? ??? ???? ?? ?????? ???? 25 ?? ??? ?????? ????	negative
??? ????(???)????????? ?????? ?????? ???? ?????? ???? ??? ????? ??? ??????? ???? ????? ???? ??????	negative
???? ???? ????? ??? ???  ???????? ??? ?? ????????? ???  ??? ??? ?? ?????? ?	negative
??? ????? ?????? ??? ??? ??? ?? ???? ??? ???? ??? ????	neutral
???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????	negative
??? ???? ???	negative
???  ???  ?????  ????? ?????? ????? ??? ??  ????  ???? ??? ???? ?????? ??? ?? ?????? ?366 ???  ??????	negative
"?????? ????????? ????? ????? ??? ???  ????  ???? ????  ??? ????  ????  ??? ???? ?????  ?? ??? ??  ? ? ???????? ?? ???? ?? ????? ????  ???????negative"" ?????  ???? ??????negative"" ??????????   ?????   ?? ??????"	negative
??? ?? ?????? ?????? ???? ??? ?? ??? ???? ????????? ??? ??	negative
??????? ?????.....?? ?? ????? 	negative
??????? ?? ?????? ???? ?????????	negative
??? ????? ?? ?? ????? ??? ??? ???? ??? ?? ????? ???? ????? ?????? ????? ?????? ??? ??? ????? ???? ?? ????? ??? ??? ?? ??? ??? ?? ???? ??? ???	negative
?????? ???? ??!!!!!!!	neutral
??? ???????? ??? ??? ???? ?? ????  ????? ???? ??? ???? ???? ??? ??? ???	negative
????? ???  ??? ??  ???? ?  ?? ?? ?  ??? ?? ??????	negative
???  ??? ????  75%.??????  ???  ????  ??	negative
???? ?? ????!	negative
?? ?? ????? ???!	negative
??? ????? ?? ?? ??? ????? ???? ?? ??? ????? ??????	strongNegative
????? ????? ?? ????? ????? ?????? ???? ??? ?????? ??? ????????	negative
???? ????! ??? ??? ????? ?????? ??? ????? ?? ?? ?? ??? ????? ??? ???? ???????? ??? ??? ??! ??????!!!!!!!	strongNegative
??? ?? ???? ??? ??? ???? ???????  ??? ??? ??? ???	positive
???? ???? ??? ?????? ???? ???? ????? ??? ??? ???? ????? ??? ???? ?????? ???	negative
? ?? ????? ??????? ??? ?? ?? ??? ????? ????? ????? ???? ??? ??? ????	negative
???? ??? ???	positive
????? ?? ????? ?? ?? ???? ????? ???? ??? ?????? ?? ???? ???? ????? ??? ???? ???? ?????? ????? ???? ???? ??? ???? ???? ?? ??????	neutral
?????? ??? ???? ?????? ?? ???? ?????? ??? ??? ?????? ??? ?? ??? ????? ?? ??? ??????? ?? ??? ?? ???? ???? ???? ????? ??	negative
???? ???? ??? ??? ???? ??? ?? ?? ?????? ?????? ??? ????? ???? ???? ???? ???? ??? ?? ??	positive
??? ?????? ?? ?????? ????? ??? ??????? ??? 3?7 ? ???? ??? ??? ???? ????????	negative
????? ??? ????? ????? ???? ???? ????? ????	neutral
??? ???? ?? ??? ??? ?????? ???? ???? ??? ???? ????? ????? ????  ?????? ?? ????? ??? ?? ????  ?????	negative
"????? ????? ????? ???? ??? ????? ?????? ??? ???? ???negative??????? ???"" ?? ??? ??? ??? ??? ?????? ????? ?????? ??? ??? ????? ???? ????!!? ??? ??? ??? ????? ?????negative????negative??? ?????? ?? ???????? ??? ??????? ?? ???? ????? ???? ??? ??????! ????!! ??? ?? ?????? ?????? ????? ?? ??? ???? ???? ?? ?????? ???? ???? ????? ??? ???? ??? ???? ???? ?????? ???? ????? ???? ??? ??? ?? ?????? ????? ?????????????? ??? ?????? ?? ????? ?? ????? ??? ????? ?? ????? ???? ??????? ???? ????? ????? ??? ??? ??? ?????? ???? ??? ???"	negative
????????? ????? ???? ?? ???? ???? ?????? ??? ??-???? ????? ???? ????? ???? ??????? ?? ???? ?? ??? ???? ???? ???? ???? ?? ??	neutral
???? ?? ????? ??/? ???? ?? ??? ??????  ? ????  ???? ??	negative
?? ?? ?? ?? ???......??? ???? 7  ???? ??? ?????? ??? ???? ????? ???.....??? ??? ??	negative
???????? ???? ???? ???? ???? ???? ?????? ???? ??? ??? ??? ????? ?? ?????? ?? ????? ??????? ??? ?????? ?? ??????????? ???????? ???? ??? ??? 50 ? ????? ???? ???????? ???? ????? ????? ????? ?????????? ?????? ???????? ???? ?? ??? ??	negative
?????? ???? ????? ????? ???? ???? ????????????? ??!!!	neutral
????? ????? ??? ???? ??? ??? ??? ??? ?? ?????	positive
??? ?????? ????? ??? ??? ?? ??? ?? ????	negative
??? ??? ???? ?? ???? ??? ????? ?????? ??? ??????? ???? ???? ? ???? ?? ??? ??? ????? ?????? ???????? ??? ??? ?????negative?? ?????negative???? ???? ?? ??????? ??? ??? ???? ??? ?	negative
??? ??? ????????? ??????? ??? ??????.	positive
??? ?? ??? ??? ???? ??? ????? ??? ?? ?? ???? ????? ??? ???? ????? ???? ??? ??::	positive
?????? ???????? ????? ??????? ???? ????? ?? ?????? ?????? ??????? ?????? ???? ?????? ??????? ??? ??? ??? ??? ??? ????? ?? ????????....???? ????? ???? ???? ????? ???? ???? ??????? ??? ???? ????!!!	negative
??????? ???? ??? ???? ???? ??? ???	neutral
??? ????? ????? ?? ?? ???? ????? ??????? ??? ???? ???????? ???? ??? ?????!!	neutral
???? ?????? ????? ???? ???? ???? ?? ???....?	neutral
?? ???? ?? ???? ??? ??? ???? ??? ??? ??? ????? ???? ????? ?????	negative
????? ??????? ???? ?????? ?? ??? ???? ?? ? ????? ??????? ???? ?? ??? ?? ???? ?????? ??? ????? ??? ??? ????????	negative
??? ?? ???? ??????  ??????? ???????  ??? ?? ??????? ??? ???? ??? ???? ????? ????? ?????? ??? ???? ??????	negative
??? ?????? ????? ???????? ???? ????? ????? ? ???? ????? ?? ????? ???? ???? ??/? ??? ???? ?? ?????? ??? ???? ???? ??????? ??? ?? ???!!!	positive
??? ???? ???? ???? ???? ???! ?? ???? ??? ???????? >> ??? ??? ?? ?? ???? ??? ??????? ??? ???? ???? ??? ???? ??? ???? ??????? ??? ??? ?? ?? ???? ???? ?????? ?? ???? ??? ??? ????? ??? ??? ????? ??? ?? ?????? ?????? ?10000? ?? ??? ????? ? ???? ????? ?????? ???? ??? ????? ??????	negative
?? ???! ????? ?? ????????? ??? ???????	positive
?? ??????? ????? ?? ??? ??? ??? ???	negative
??? ????? ?? ?? ??? ??? ?????? ?? ????? ???? ?? ?????? ?? ??? ???? ????? ????? ??? ???? ?? ?????? ???????	negative
??? ????? ?? ??? ????? ????? ??? ?? ???????  ????? ??? ????? ?????? ?? ??????? ?? ??? ??? ?/? ?????	positive
????? ??? ????? ???? ???? ??? ?????!	positive
????? ?? ??? ?? ?????? ??????? ???? ??? ????	neutral
???? ???? ??? ??? ??????????? ????? ??? ???? ??? ????	positive
???? ??? ??? ?? ?? ???? ??? ?? ? ??? ??? ???	negative
????? ????? (???? )????? ????????	negative
???????? ???? ?? ??? ????? ?? ??? ????	negative
?? ??? ??????	negative
??? ???? ????? ????? ????  ?????? ??? ? ???? ???????? ???? ?? ??? ?????? ???? ??? ????? ??? ?? ????? 	neutral
'??? ??? ??? ??? ????? ??? ?? ???? ??? ?? ????!' ?? ???!	negative
??? ??? ?????!	positive
?????? ???? ?? ??????? ?????? ???? ????? ??? ???? ??? ?? ??? ??? ???????	neutral
?????? ??? ?????? ??????? ??? ??? ?? ??? ?? ?? ????? ??? ??? ????? ??? ??????? ??? ??? ???? ?????? ???? ??? ???? ????? ??????? ??	negative
??? ??? ?? ?????	neutral
????? ??? ???? ???? ???? ??? ?? ?? ???? ?? ?????? ???? ?? ??? ??? ??? ?? ??? ?? ??? ??? ?? ??? ???? ?????? ?????? ????????? ???? ????? ???????? ???? ?????? ????? ?????? ????	neutral
??? ???? ???? ??	neutral
??? ??? ????? ??? ?? ??? ?? ?? ?? ??????? ???? ???!!!	negative
??? ?? ??? ??? ??????? ???..??? ???? ???? ??? ??? ???? ?? ??? ??? ????? ???...????? ?? ???? ??....???? ??? ??? ??????	negative
??? ?? ??? ??? ??? ??? ??? ???	negative
?25 ???? ??? ???? ?? ?? ??? ????? ???	negative
???? ?????? ???? ?? ???	negative
?????? ?????? ????? ?? ???? ???? ???? ????? ????? ???? ?????? ?????? ???? ???? ???? ????? ????? ?? ??? ??????	negative
???? ??? ???? ????? ????? ???? ???????? ?????? ?? ?????? ???	negative
????? ??? ???? ???? ??? ?????? ?????? ?? ?????? ??? ?? ?? ???	negative
??? ??????? ??? ?? ??????? ?? ?? ??? ?????? ?????? ????	negative
??? ?????	negative
????? ?? ?? ?????? ?? ????? ?? ?? ???? ?? ????? : ?????? ??? ?????? ????? ????? ?????? ?????? ?????? ????? ??? ??? ????? ???? ?????? ?? ???? ?????? ??????? ???? ????? ?? ????? ?? ??? ???? ?????? ??? ?? ???? ???? ???? ???? ??? ??? ???? ??? ???? ??????? ?? ?? ??????? ????? ???? ????? ???	negative
????? ?????? ????? ??? ??? ?? ??????? ??? ?????? ????? ????? ??? ??? ?????? ??????? ??? ???????????	negative
?????? ??? ??? ??? ?????? ????? ????? ???? ??? ?????? ?? ???? ?? ????????	negative
???? ???? ??? ??? ???? ???? ????? ???? ???? ?? ?????? ?? ????	negative
???? ??? ??????? ????	negative
?? ??? ??? ?? ???????	negative
??? ?? ????? ?? ????? ?? ??? ????????????!!	neutral
??????? ???? ??? ???? ????? ???? ?????? ?? ????? ??!	negative
?? ????? ??????? ????? ?? ????? ??? ?????? ??? ????? ??????!	neutral
???? ??? ? ??? ?????? ???? ???????? ????? ????? ?????	negative
?????? ???? ?????? ??? ??? ???????	negative
??? ?/??? ???? ??? ???? ????? ??? ??????	neutral
?????? ??? ?? ??????? ???? ?? ???	positive
??? ??? ?? ??? ?? ?? ???? ???? ???	neutral
?? ???? ??? ??? ??? ?? ???? ???? ??	negative
?? ??? ??? ??????? ??? ???? ???? ?????? ?????? ???????	positive
????? ??	negative
???? ?? ???? ???? ??????  ???  ??? ???  ?????  ??????  ??? ??? ???	neutral
? 7 ? ??? ??? ? ????? ??????? ???? ???	negative
?? ??????? ??? ??????? ??? ???? ?????? ???? ???????  ????(?) ????(?)	neutral
??? ????? ?? ???????	negative
???? ???? ?? ??? ??? ??????? ???	neutral
???? 7 ????? ??? ??????? ?? ???? ??? ????? ??????? ????? ?????? ?? ????? ????? ?? ??????? ???? ???????? ??	negative
??? ???  ????? ????? ???? ???? ??? ????? ????	negative
????? ????? ????? ??? ????? ?????? ????? ??? ???? ??? ???? ??? ??	negative
??? ???? ????? ?? ??? ?/?? ?? ?? ?? ??? ?????? ???? ?? ????? ??? ???? ???? ?????? ??? ???? ???? ???? ?? ???	neutral
???? ???? ?? ?????????	positive
?? ??? ???? ?????? ???? ????? ????? ?? ??? ??? ??? ?? ???? ?????? ??? ???? ?????? ?? ??? ???????!	positive
??? ???.??? ??? ????? ??? ??? ????? ???? ???? ??? ??? ??? ????? ?????? ?? ???? ????? ?? ?? ??? ??? ?? ??? ???? ??? ??? ?????? ??????? ?? ??? ??? ??? ??? ??? ??? ?? ???? ???	negative
????? ??? ???? ??? ??? ???? ???? ??? ?? ???? ???? ????????? ??? ??? ?? ??? ??? ??? ??? ? ?? ????? ??????? ?? ?? ?? ????? ?? ???? ????? ????? ??? ???? ????? ??? ?? ??? ?? ????? ???? ??? ??? ???? ?? ?? ???? ??? ??? ????? ??? ????? ???? ??? ?? ????? ???? ??? ??? ??? ??? ????? ???? ????? ?? ????? ???? ?????? ??? ??? ??? ??? ??	negative
?????  ??? ???? ?? ??	neutral
???  ????  ???  ???  ???  ????  ??  ????  ??????  ??  ??	neutral
????  ?????	negative
??? ????????? ?? ??? ??? ??? ?????	negative
???? ???? ?????? ?? ????!!	negative
???? ???? ?? ?? ???? ????!	positive
???  ???  ???  ??????  ??  ???  ??  ??????  ??  ?????   ???  ??????  ???????  ???  ???  ????  ???  ??  ??  ?  ????  ???  ????  ????  ??  ??  ?????  ??  ???????	negative
"?? ????? ??? ??"" ???? ??????""?? ?? ?? ??? ??? ?????? ???"	negative
???? ????? ????? ???? ??? ????? ???? ???? ???? ??? ???????? ???? ????.. ......???????.	negative
?????????!!!	positive
?? ?? ???? ??? ???? ???? ?? ????? ??? ??? ???? ??????? ??????	negative
?? ??	neutral
?? ?? ????? ?? ?????? ???? ?? ?? ?	negative
"?? ?? ???negative????"" ?????  ????? ?? ?????? ????"	negative
?? ????? ??? ?? ??????? ????? ???? ???? ??? ??? ???? ??? ???? ??????? ?? ??? ????? ????? ?? ???	negative
?????? ???? ???? ?? ???? ??????? ??? ???? ?????? ??? ??????? ?????	negative
????!!!	negative
???????????????????????	negative
?????? ????? ??? ?????? ?? ???? ??? ????? ??? ??????!	negative
??  ???? ???? ???? ?????  ???? ??? ??? ?????? ??	negative
????? ???????? ?????? ?? ????? ????? ????? ??? ??? ?????? ??????? ??? ?? ???? ???? ????? ??? ??? ??????? ??? ???? ????	negative
?? ??? ??? ??? ????? ????	negative
???? ?? ????? ????? ?? ??? ???? ???? ???? ?? ??? ??????? ???  ?????? ???? ??? ?? ??????? ??? ???? ???? ???	negative
?? ??? ??!!! ??? ? ????? ???? ???? ???? ??? ?????? ???? ??? ???? ???? ?????? ??? ???????? ???? ????????? ???. ????? ??? ???? ??? ???? ??? ??? ????? ??? ??? ??? ???? ????????? ??? ????? ???? ??? ? ???? ?? ????? ???? ??? ?????? ???? ????? ????? ??? ???? ?????	strongNegative
?????? ????? ?????? ???	neutral
???? ???? ??? ?? ?????? ????? ???? ?? ?????????? ????? ????? ???? ??? ???? ???	negative
??????? ??? ???? ? ????????? ?????????? ???? ??????? ??????? ???? ????????? ?????????? ?????  ??? ?? ????	negative
"??? ????? ?????? ???negative?""??""?"" ??? ???? ???? ????"	neutral
?? ????? ??? ?? ????? ????? ? ????? ?????? ???? ???? ???? ??!!!	negative
??? ?? ??? ????? ?????	neutral
"??? ?????? ????negative??????? ????? ?????"" ??? ????? ??? ????? ??? ????? ?????? ????????? ?????? ??? ????? ??????? ?????? ???? ??? ??? ?? ?????"	negative
??? ???? ?? ???? ???  ?????? ??????	negative
?? ??? ?40 ??? ??? ???? ??? ??? ?? ??? ???!	neutral
??? ???? ?? ?? ???? ??? ???    ????? ???	positive
?? ??????? ??? ????? ?????? ?? ???? ???? ?? ?? ????? ???? ???? ??? ????? ??? ???? ??? ??? ??? ?? ?? ??? ????? ??? ??? ????? ??? ?? ??? ?? ?????	negative
?? ??? ??? ???? ???? ???? ??????? ????? ??????? ???? ?? ??? ????? ??? ?????!!!	positive
??? ????? ?? ?? ??? ?????? ??? ??? ???? ???? ????? ??? ?? ?????	negative
?? ?????? ??? ???? ?? ??? ??? ????? ?????? ?????? ??? ?? ??? ?????? ???? ?????  ??? ????? ?? ??? ??? ???? ??????? ??? ????? ???? ????? ??? ??? ?????? ?? ???? ????? ?????? ??? ????? ????? ????? ??????????? ???????? ???? ??? ???? ????? ????? ??? ?? ?????? ??? ?? ????????? ????? ????? ???? ???? ?????? ??????	negative
????! ??? ??? ???? ???!  ????? ???? ?? ?? !	positive
